claim_id,policy_id,loss_date,report_date,settle_date,loss_type,claim_amount_thb,status,adjuster_name,fraud_flag
CL002856,P003138,2023-10-08,2023-10-20,2023-12-08,flood,325117,paid,Nok Srisuk,true
CL002857,P005854,2024-10-06,2024-10-17,2024-12-22,water_damage,1304717,paid,Fern Thongdee,false
CL002858,P009428,2023-04-01,2023-04-02,,fire,411018,open,Nan Phongphan,false
CL002859,P005050,2023-05-27,2023-06-06,2023-07-22,fire,341478,paid,Boss Sukhumvit,false
CL002860,P007516,2023-12-04,2023-12-06,2024-02-20,fire,350442,denied,Eak Sangthong,false
CL002861,P002860,2024-11-29,2024-12-06,,theft,283491,pending,Pim Kanchanaburi,false
CL002862,P004481,2023-07-30,2023-08-07,2023-08-20,fire,417813,denied,Pat Wongchai,false
CL002863,P008293,2023-02-10,2023-02-14,2023-03-23,theft,559527,paid,Suda Limthongkul,false
CL002864,P007180,2026-03-02,2026-03-14,2026-04-06,theft,176683,paid,Suda Saetang,false
CL002865,P001169,2023-06-11,2023-06-18,2023-08-28,fire,796391,paid,Apinya Chaisawat,false
CL002866,P007554,2022-10-20,2022-10-21,2022-11-12,water_damage,1194734,paid,Suda Thongdee,false
CL002867,P002583,2024-07-05,2024-07-16,2024-08-02,fire,348525,paid,Tawan Chaiyaporn,false
CL002868,P007213,2024-06-29,2024-07-04,2024-09-26,water_damage,2168256,paid,Eak Inthanon,false
CL002869,P007261,2024-04-28,2024-05-07,2024-06-05,water_damage,294738,paid,Apinya Rattanapan,false
CL002870,P002587,2023-07-02,2023-07-05,2023-07-18,water_damage,887545,paid,Mai Rattanapan,false
CL002871,P005988,2022-11-28,2022-11-30,2023-02-02,fire,801395,paid,Apinya Limthongkul,false
CL002872,P008686,2023-06-20,2023-07-02,2023-07-14,theft,341045,paid,Pat Sangthong,false
CL002873,P002651,2023-12-14,2023-12-19,2024-02-01,third_party_liability,300891,paid,Pim Saetang,false
CL002874,P004531,2025-07-21,2025-08-02,2025-09-11,flood,550430,paid,Kanya Rattanapan,false
CL002875,P009575,2023-03-13,2023-03-24,2023-04-17,storm,2442299,denied,Tawan Thongdee,false
CL002876,P002743,2025-08-23,2025-08-24,2025-09-24,third_party_liability,93019,paid,Somchai Phongphan,false
CL002877,P006892,2024-03-09,2024-03-17,2024-04-22,collision,35530,denied,Chai Phongphan,false
CL002878,P006917,2025-11-22,2025-12-02,2025-12-24,theft,362033,paid,Bua Phromsiri,false
CL002879,P007210,2025-10-03,2025-10-07,2025-10-23,collision,608899,paid,Kanya Watcharaphon,false
CL002880,P009136,2024-05-07,2024-05-08,,water_damage,2706815,pending,Wichai Phongphan,false
CL002881,P000454,2024-11-03,2024-11-17,,flood,344808,pending,Pim Limthongkul,false
CL002882,P007137,2026-05-03,2026-05-17,,flood,198883,pending,Toon Chaiyaporn,false
CL002883,P000107,2025-12-25,2026-01-06,2026-01-13,fire,557531,paid,Malee Phromsiri,false
CL002884,P005616,2026-01-31,2026-02-01,2026-04-22,collision,78222,denied,View Kittikun,false
CL002885,P009572,2023-11-16,2023-11-20,,theft,312410,pending,Mild Thongdee,false
CL002886,P002945,2025-10-23,2025-11-04,,theft,384492,pending,Earth Inthanon,false
CL002887,P004307,2023-07-12,2023-07-14,,third_party_liability,8826,pending,Mild Kittikun,false
CL002888,P007363,2022-08-27,2022-08-30,2022-09-13,collision,477016,denied,Somchai Limthongkul,false
CL002889,P000279,2023-06-10,2023-06-22,2023-07-22,storm,170217,denied,Beam Chaisawat,false
CL002890,P003397,2022-12-29,2023-01-03,2023-02-11,third_party_liability,151307,denied,Apinya Inthanon,false
CL002891,P006420,2025-09-14,2025-09-18,,third_party_liability,360498,open,Boss Boonmee,false
CL002892,P006023,2024-01-31,2024-02-13,2024-04-21,flood,360869,denied,Apinya Watcharaphon,false
CL002893,P008066,2024-07-19,2024-07-22,2024-08-19,fire,516593,paid,Tee Suwanphon,false
CL002894,P000638,2025-12-19,2025-12-19,2026-03-08,third_party_liability,748020,paid,Wichai Charoensuk,false
CL002895,P007145,2026-05-02,2026-05-04,2026-06-04,collision,496708,paid,Tee Sangthong,false
CL002896,P002285,2023-11-09,2023-11-10,2023-12-20,flood,348166,paid,Ploy Srisuk,false
CL002897,P008523,2025-12-16,2025-12-29,2026-01-13,theft,103706,paid,Nan Phromsiri,false
CL002898,P009866,2024-10-27,2024-11-10,2024-12-25,water_damage,4200390,paid,Mild Phutthichai,false
CL002899,P007252,2024-03-13,2024-03-26,,fire,591854,open,Wichai Inthanon,false
CL002900,P008482,2025-07-08,2025-07-18,2025-09-07,theft,79079,denied,Nok Inthanon,false
CL002901,P007475,2024-03-25,2024-04-01,2024-05-26,flood,188189,paid,Somchai Boonmee,false
CL002902,P000086,2023-08-10,2023-08-20,2023-09-22,water_damage,5167286,paid,Mild Chaiyaporn,false
CL002903,P004972,2024-03-27,2024-04-01,,flood,261208,open,Kanya Kittikun,false
CL002904,P004878,2025-10-25,2025-10-30,2025-12-28,storm,2434780,paid,Tawan Rattanapan,false
CL002905,P003430,2026-04-15,2026-04-19,,flood,266068,open,View Saetang,false
CL002906,P009450,2023-07-28,2023-08-01,2023-09-21,collision,179834,paid,Somchai Chaisawat,false
CL002907,P002383,2025-10-18,2025-10-22,2026-01-13,theft,244967,paid,View Thongdee,false
CL002908,P005261,2026-05-02,2026-05-05,2026-05-26,third_party_liability,562127,paid,Mild Thongdee,false
CL002909,P007190,2023-11-06,2023-11-20,2024-01-02,fire,6202393,paid,Ploy Limthongkul,false
CL002910,P004811,2023-08-10,2023-08-10,2023-09-08,flood,326892,paid,View Chaiyaporn,false
CL002911,P008647,2023-08-03,2023-08-08,2023-08-30,collision,132943,paid,Somchai Thongdee,false
CL002912,P008647,2023-04-24,2023-05-08,,theft,141472,open,Somchai Phutthichai,false
CL002913,P003194,2026-04-23,2026-05-03,2026-07-04,fire,3480998,paid,Beam Kittikun,false
CL002914,P001208,2024-05-25,2024-05-28,2024-07-24,fire,202964,paid,Toon Wongchai,false
CL002915,P009328,2022-09-14,2022-09-21,,water_damage,576865,open,Boss Kanchanaburi,false
CL002916,P006654,2023-08-11,2023-08-18,2023-09-03,third_party_liability,8614,paid,Suda Boonmee,false
CL002917,P007618,2024-06-20,2024-06-26,,theft,200176,pending,Malee Chaisawat,false
CL002918,P004458,2024-02-27,2024-03-03,2024-05-22,collision,179162,paid,Kanya Sangthong,false
CL002919,P008356,2025-11-04,2025-11-07,,third_party_liability,584777,open,Niran Rattanapan,false
CL002920,P007557,2026-05-09,2026-05-23,,third_party_liability,325963,open,Chai Suwanphon,false
CL002921,P003596,2025-05-28,2025-06-05,,third_party_liability,300746,pending,Mint Phromsiri,false
CL002922,P003621,2024-04-08,2024-04-18,2024-05-15,collision,62006,denied,Mint Inthanon,false
CL002923,P003242,2024-08-13,2024-08-17,2024-09-19,third_party_liability,148467,paid,Ploy Phongphan,false
CL002924,P009481,2023-05-07,2023-05-14,,flood,1925968,pending,Ploy Kanchanaburi,false
CL002925,P007748,2024-05-27,2024-06-09,2024-08-04,fire,2440243,paid,Toon Phromsiri,false
CL002926,P009225,2023-04-13,2023-04-18,2023-06-11,fire,901524,paid,Wichai Charoensuk,true
CL002927,P006398,2024-05-26,2024-06-08,,fire,1463374,open,Nok Kittikun,false
CL002928,P009577,2025-09-11,2025-09-21,2025-12-01,flood,213133,paid,Beam Phutthichai,false
CL002929,P005155,2023-03-01,2023-03-11,2023-05-21,flood,4694580,paid,Anong Sangthong,false
CL002930,P005622,2023-10-08,2023-10-18,2023-12-31,flood,1418230,paid,Beam Phromsiri,false
CL002931,P003102,2024-09-21,2024-10-03,2024-11-13,third_party_liability,124273,paid,Wichai Inthanon,true
CL002932,P008088,2024-12-22,2024-12-23,2025-01-14,fire,317308,paid,Apinya Phongphan,false
CL002933,P002259,2024-10-21,2024-10-26,2024-11-28,fire,858726,paid,Bank Watcharaphon,false
CL002934,P008166,2026-05-09,2026-05-11,2026-06-23,flood,147292,paid,Nok Kittikun,false
CL002935,P003457,2023-10-16,2023-10-19,,collision,159107,pending,Earth Phongphan,false
CL002936,P004751,2025-08-31,2025-09-11,,theft,105641,open,Fern Phutthichai,false
CL002937,P001058,2023-07-31,2023-08-09,,collision,195305,pending,Anong Wongchai,false
CL002938,P004070,2025-01-03,2025-01-07,2025-03-05,collision,552212,paid,Praew Suwanphon,false
CL002939,P001351,2026-04-08,2026-04-14,2026-07-10,fire,207744,denied,Pim Kanchanaburi,false
CL002940,P004584,2022-10-06,2022-10-16,,flood,133109,open,Ploy Sangthong,false
CL002941,P002063,2024-12-17,2024-12-29,,theft,284406,open,Mild Phongphan,false
CL002942,P008425,2025-03-18,2025-03-19,2025-04-13,flood,451781,paid,Wichai Saetang,false
CL002943,P008908,2025-06-14,2025-06-23,,collision,381908,pending,Boss Inthanon,false
CL002944,P009473,2022-04-30,2022-05-05,2022-06-02,collision,387130,paid,Mild Boonmee,false
CL002945,P005194,2024-01-10,2024-01-22,2024-04-07,third_party_liability,203340,paid,Kanya Chaiyaporn,false
CL002946,P006861,2025-03-22,2025-03-23,2025-06-14,fire,551374,paid,Wichai Srisuk,false
CL002947,P003663,2024-03-04,2024-03-09,2024-03-29,burglary,1394488,paid,Nok Phongphan,false
CL002948,P003345,2025-05-14,2025-05-15,,fire,343475,open,Pim Charoensuk,false
CL002949,P003788,2023-03-28,2023-03-31,,flood,3106430,pending,Mild Suwanphon,false
CL002950,P003273,2025-04-08,2025-04-20,,third_party_liability,259349,open,Apinya Srisuk,false
CL002951,P008873,2024-03-05,2024-03-06,2024-03-30,flood,5249404,paid,Bua Suwanphon,false
CL002952,P000689,2026-03-29,2026-04-01,2026-06-08,fire,123780,paid,Praew Kittikun,false
CL002953,P007492,2025-08-02,2025-08-04,,fire,3673935,open,Niran Boonmee,false
CL002954,P001267,2023-07-12,2023-07-21,2023-08-26,theft,316586,paid,Daeng Srisuk,false
CL002955,P005185,2023-06-05,2023-06-05,2023-08-10,theft,74932,paid,Mint Watcharaphon,false
CL002956,P004829,2023-06-01,2023-06-07,,collision,127397,pending,View Thongdee,false
CL002957,P008717,2024-08-17,2024-08-25,2024-09-09,fire,406455,paid,View Sangthong,false
CL002958,P003270,2024-01-20,2024-01-25,,water_damage,893237,pending,Anong Saetang,false
CL002959,P002634,2025-03-31,2025-04-08,2025-05-04,flood,570975,paid,Praew Kanchanaburi,false
CL002960,P003874,2025-07-07,2025-07-21,,flood,158019,open,Beam Limthongkul,false
CL002961,P009346,2025-09-28,2025-10-09,2025-10-17,burglary,1381703,paid,Eak Phutthichai,false
CL002962,P004020,2023-10-19,2023-10-21,2023-11-13,water_damage,2609430,paid,Somchai Sukhumvit,false
CL002963,P002613,2024-05-08,2024-05-17,2024-07-30,flood,77010,paid,Daeng Sukhumvit,false
CL002964,P008348,2023-05-19,2023-05-28,2023-07-19,collision,25952,paid,Apinya Inthanon,false
CL002965,P007355,2025-04-01,2025-04-06,,third_party_liability,601104,pending,Kanya Sangthong,false
CL002966,P004690,2026-01-15,2026-01-21,2026-04-15,third_party_liability,703236,paid,Mild Charoensuk,false
CL002967,P001727,2022-10-13,2022-10-15,2022-11-09,storm,3727343,paid,Ploy Phromsiri,false
CL002968,P000632,2025-02-01,2025-02-02,,theft,317827,open,View Boonmee,false
CL002969,P009794,2023-09-19,2023-09-19,,third_party_liability,215139,open,Fern Inthanon,false
CL002970,P001062,2024-08-18,2024-08-27,2024-10-28,flood,1751489,paid,Anong Watcharaphon,false
CL002971,P001233,2024-08-16,2024-08-28,2024-09-20,fire,4207883,paid,Beam Inthanon,false
CL002972,P007074,2024-08-23,2024-08-31,2024-10-26,fire,444664,paid,Tawan Kittikun,false
CL002973,P006468,2026-03-09,2026-03-17,,fire,648772,pending,Boss Rattanapan,false
CL002974,P009658,2026-02-18,2026-02-22,2026-04-22,fire,534346,paid,Bank Inthanon,false
CL002975,P008838,2022-11-01,2022-11-13,2023-01-08,water_damage,306220,paid,Mint Kanchanaburi,false
CL002976,P009059,2026-04-11,2026-04-24,,third_party_liability,551452,pending,View Charoensuk,false
CL002977,P006051,2026-05-07,2026-05-08,2026-07-26,third_party_liability,200156,paid,Tawan Suwanphon,false
CL002978,P009631,2024-07-14,2024-07-21,,fire,134698,open,Eak Thongdee,false
CL002979,P005125,2023-06-02,2023-06-05,2023-07-25,flood,638545,paid,Malee Chaiyaporn,false
CL002980,P001357,2022-08-06,2022-08-13,2022-10-27,collision,704879,paid,Bua Phromsiri,false
CL002981,P004771,2025-11-01,2025-11-15,2025-12-13,third_party_liability,440373,paid,Praew Chaisawat,false
CL002982,P000722,2025-06-01,2025-06-09,2025-08-03,storm,4773188,denied,Apinya Inthanon,false
CL002983,P003853,2024-04-01,2024-04-12,,collision,143799,pending,Toon Srisuk,false
CL002984,P001898,2024-03-01,2024-03-07,,third_party_liability,335693,pending,Nan Chaiyaporn,false
CL002985,P000044,2024-05-24,2024-06-03,2024-08-31,fire,510253,paid,Daeng Chaisawat,false
CL002986,P008645,2024-04-06,2024-04-10,2024-04-25,flood,475322,paid,Mai Srisuk,false
CL002987,P003983,2025-10-10,2025-10-11,2025-11-11,fire,62185,paid,Ploy Rattanapan,false
CL002988,P001381,2024-03-17,2024-03-23,2024-05-03,collision,574156,paid,Apinya Phongphan,false
CL002989,P007595,2023-09-17,2023-09-17,2023-10-26,collision,242919,paid,Tawan Rattanapan,false
CL002990,P008791,2023-12-20,2023-12-25,2024-02-25,burglary,643504,paid,Malee Limthongkul,false
CL002991,P004543,2024-09-27,2024-10-02,,collision,347473,pending,Daeng Charoensuk,false
CL002992,P008572,2023-08-15,2023-08-19,2023-10-19,flood,1552739,paid,Nok Watcharaphon,false
CL002993,P008076,2025-11-08,2025-11-14,2025-12-28,collision,53973,paid,Eak Phutthichai,false
CL002994,P005987,2026-04-29,2026-04-30,2026-06-28,flood,2552381,paid,Apinya Charoensuk,false
CL002995,P009131,2025-05-15,2025-05-24,2025-07-10,fire,155027,paid,Beam Limthongkul,false
CL002996,P009333,2024-04-02,2024-04-08,,burglary,1384398,open,Bua Chaiyaporn,false
CL002997,P005431,2024-06-27,2024-07-05,2024-09-22,fire,584560,paid,Ploy Kanchanaburi,false
CL002998,P009438,2024-09-14,2024-09-24,,theft,40423,open,Tawan Kanchanaburi,false
CL002999,P007802,2023-06-07,2023-06-13,2023-08-04,flood,540875,paid,Bua Thongdee,false
CL003000,P007345,2026-05-12,2026-05-13,,storm,1398304,open,Ploy Kittikun,false
CL003001,P008313,2023-10-02,2023-10-14,2023-11-02,water_damage,3452990,paid,Eak Wongchai,false
CL003002,P009720,2023-11-18,2023-11-24,,fire,1214305,open,Toon Suwanphon,false
CL003003,P005440,2023-09-20,2023-09-23,,fire,2242692,pending,Mild Limthongkul,false
CL003004,P008825,2026-03-10,2026-03-24,,third_party_liability,73302,open,Ploy Watcharaphon,false
CL003005,P008433,2025-04-30,2025-05-07,2025-05-24,flood,6333033,paid,Anong Wongchai,false
CL003006,P004155,2024-05-18,2024-05-23,2024-06-07,flood,695301,paid,View Sangthong,false
CL003007,P000025,2025-08-04,2025-08-17,2025-09-04,third_party_liability,25786,paid,Pat Limthongkul,false
CL003008,P002849,2023-02-24,2023-02-24,2023-04-14,theft,287026,paid,Kanya Srisuk,false
CL003009,P002834,2026-04-26,2026-04-30,2026-07-22,fire,63173,paid,Tee Wongchai,false
CL003010,P001932,2026-03-15,2026-03-29,2026-05-02,flood,506989,paid,Daeng Rattanapan,false
CL003011,P002813,2022-06-24,2022-07-02,2022-09-21,flood,85062,paid,Earth Kanchanaburi,false
CL003012,P009337,2025-12-25,2025-12-27,2026-01-26,third_party_liability,154950,paid,Nok Boonmee,false
CL003013,P000523,2026-04-28,2026-05-08,2026-07-06,third_party_liability,98286,paid,Kanya Srisuk,false
CL003014,P004117,2024-10-07,2024-10-10,,flood,15868,pending,Pim Boonmee,false
CL003015,P002895,2024-03-07,2024-03-12,,collision,749718,open,Tee Kanchanaburi,false
CL003016,P003959,2023-10-26,2023-10-27,2023-11-03,fire,334990,paid,Pat Phromsiri,false
CL003017,P003305,2025-01-10,2025-01-10,2025-02-21,theft,84940,paid,Pim Rattanapan,false
CL003018,P003102,2024-10-01,2024-10-09,2024-11-16,theft,114434,paid,Mai Kittikun,false
CL003019,P007439,2025-08-10,2025-08-21,2025-09-14,collision,72762,paid,Somchai Limthongkul,false
CL003020,P002466,2023-11-16,2023-11-19,2024-01-01,water_damage,3657037,denied,Suda Chaisawat,false
CL003021,P007496,2023-06-08,2023-06-20,2023-07-22,collision,857951,denied,Kanya Thongdee,false
CL003022,P003359,2024-12-19,2024-12-22,,third_party_liability,59365,open,Malee Sangthong,false
CL003023,P005917,2022-05-16,2022-05-26,,collision,390986,pending,Fern Phromsiri,false
CL003024,P009445,2024-08-05,2024-08-08,2024-10-18,third_party_liability,109989,paid,Somchai Kanchanaburi,false
CL003025,P007701,2025-09-17,2025-09-22,2025-10-21,flood,118955,paid,Toon Chaiyaporn,false
CL003026,P004502,2024-07-20,2024-08-01,,third_party_liability,15096,open,Tee Boonmee,false
CL003027,P000073,2022-11-03,2022-11-05,2022-12-23,third_party_liability,184026,paid,Apinya Thongdee,false
CL003028,P009769,2026-03-31,2026-04-02,,flood,434141,pending,Chai Phutthichai,false
CL003029,P009683,2023-09-30,2023-10-12,2023-11-20,flood,116742,paid,Suda Phongphan,false
CL003030,P009934,2025-10-17,2025-10-21,2026-01-14,flood,3623918,paid,Ploy Boonmee,false
CL003031,P002180,2023-11-03,2023-11-03,,theft,324230,pending,Mai Kittikun,false
CL003032,P000822,2024-01-11,2024-01-21,2024-02-19,fire,434387,paid,Earth Charoensuk,false
CL003033,P003319,2025-07-09,2025-07-09,2025-07-16,flood,83838,paid,Tee Phongphan,false
CL003034,P008842,2024-04-29,2024-04-30,,flood,695910,open,Mild Watcharaphon,false
CL003035,P008061,2026-03-23,2026-03-31,2026-06-16,theft,606401,paid,Pim Charoensuk,false
CL003036,P003259,2024-11-24,2024-12-06,,flood,660781,open,Daeng Phromsiri,false
CL003037,P006821,2023-08-31,2023-09-05,2023-09-24,flood,425731,paid,Anong Inthanon,false
CL003038,P000021,2023-06-25,2023-07-01,,flood,660414,open,Ploy Chaiyaporn,false
CL003039,P006684,2025-11-01,2025-11-13,2026-01-30,collision,283571,paid,Tawan Wongchai,false
CL003040,P001115,2024-01-19,2024-01-26,,burglary,3490768,pending,Bua Rattanapan,false
CL003041,P003837,2022-06-12,2022-06-19,2022-09-17,theft,85951,denied,Malee Saetang,false
CL003042,P001698,2024-03-18,2024-03-26,2024-04-13,theft,86953,paid,Beam Kittikun,false
CL003043,P007186,2026-04-13,2026-04-14,2026-06-07,third_party_liability,206297,paid,Praew Wongchai,false
CL003044,P000064,2023-01-09,2023-01-10,2023-01-17,theft,120891,paid,Boss Phongphan,false
CL003045,P003442,2024-04-11,2024-04-16,2024-06-23,flood,24840,paid,Kanya Inthanon,false
CL003046,P003592,2024-05-24,2024-05-25,2024-08-04,burglary,5225696,denied,Bank Inthanon,false
CL003047,P003463,2024-12-04,2024-12-18,2025-03-02,storm,3666855,paid,Suda Chaisawat,false
CL003048,P000656,2025-10-27,2025-11-01,2026-01-10,theft,113594,denied,Boss Saetang,false
CL003049,P007867,2026-01-18,2026-01-28,,collision,469904,pending,Wichai Chaiyaporn,true
CL003050,P001858,2023-05-18,2023-05-19,2023-07-06,theft,213929,denied,Bank Sukhumvit,false
CL003051,P009642,2024-12-17,2024-12-22,,fire,4395473,pending,Bank Kanchanaburi,false
CL003052,P006614,2024-03-23,2024-04-06,,flood,849222,pending,Apinya Boonmee,false
CL003053,P004770,2023-01-02,2023-01-08,,storm,1717547,pending,Suda Sangthong,false
CL003054,P000383,2024-04-25,2024-05-09,2024-07-15,flood,380308,paid,Bank Rattanapan,false
CL003055,P002092,2025-08-14,2025-08-26,,collision,671956,pending,Apinya Watcharaphon,false
CL003056,P001736,2023-09-22,2023-09-30,2023-12-04,theft,134186,paid,Beam Saetang,false
CL003057,P004809,2025-10-12,2025-10-24,2025-11-18,water_damage,2448418,paid,Pat Wongchai,false
CL003058,P000259,2026-01-02,2026-01-11,,fire,103609,pending,Bua Phromsiri,false
CL003059,P000616,2025-10-30,2025-10-31,2026-01-07,theft,228992,paid,Daeng Kittikun,false
CL003060,P009433,2024-10-03,2024-10-04,2024-10-28,burglary,5659319,paid,Tawan Limthongkul,false
CL003061,P000138,2022-01-24,2022-02-02,,fire,1253499,open,Suda Kanchanaburi,false
CL003062,P009563,2023-01-28,2023-02-06,2023-02-16,collision,184637,paid,Somchai Sangthong,false
CL003063,P006584,2024-04-20,2024-04-20,2024-05-31,flood,837461,paid,Toon Rattanapan,false
CL003064,P000301,2024-09-18,2024-09-25,,third_party_liability,526385,open,Somchai Inthanon,false
CL003065,P007611,2025-12-19,2025-12-24,2026-01-02,theft,32855,paid,Bua Thongdee,false
CL003066,P004315,2025-06-26,2025-07-02,2025-08-09,fire,6019677,paid,Boss Sukhumvit,false
CL003067,P000727,2025-08-31,2025-09-08,2025-11-18,third_party_liability,295324,paid,Mai Boonmee,false
CL003068,P001799,2026-05-10,2026-05-18,2026-06-09,flood,583573,paid,Mint Saetang,false
CL003069,P006450,2026-01-10,2026-01-10,,theft,122740,pending,Wichai Kanchanaburi,false
