policy_id,customer_id,agent_id,product_line,product_subtype,effective_date,expiry_date,sum_insured_thb,annual_premium_thb,payment_frequency,status
P004803,C00507,A0016,motor,motor_compulsory,2024-02-16,2025-02-15,844091,32313,quarterly,active
P004804,C01322,A0032,property,property_fire,2023-07-01,2024-06-30,13402940,155846,quarterly,active
P004805,C02505,A0029,motor,motor_voluntary,2023-06-01,2024-05-31,1119397,43878,monthly,active
P004806,C01269,A0045,property,property_flood,2023-10-18,2024-10-17,18151340,127811,quarterly,active
P004807,C02875,A0004,property,property_fire,2023-04-13,2024-04-12,4999460,45399,quarterly,active
P004808,C02640,A0021,motor,motor_compulsory,2025-06-12,2026-06-12,370631,13518,annual,active
P004809,C02757,A0008,property,property_allrisk,2025-10-06,2026-10-06,13212918,152974,quarterly,active
P004810,C00071,A0049,property,property_flood,2023-11-27,2024-11-26,15284144,74283,annual,cancelled
P004811,C02036,A0011,motor,motor_voluntary,2022-08-22,2023-08-22,886321,23391,quarterly,lapsed
P004812,C00174,A0013,motor,motor_compulsory,2023-03-22,2024-03-21,1159542,57919,quarterly,active
P004813,C02992,A0034,motor,motor_compulsory,2023-10-26,2024-10-25,736596,15701,annual,active
P004814,C00409,A0041,motor,motor_voluntary,2026-02-09,2027-02-09,1424123,66621,monthly,cancelled
P004815,C02594,A0025,motor,motor_voluntary,2023-05-14,2024-05-13,871081,19328,quarterly,active
P004816,C01977,A0028,motor,motor_compulsory,2024-06-25,2025-06-25,1180252,30476,annual,lapsed
P004817,C00060,A0016,motor,motor_voluntary,2023-02-23,2024-02-23,1071311,23176,annual,active
P004818,C02150,A0034,property,property_allrisk,2023-11-11,2024-11-10,10752102,114239,monthly,active
P004819,C02286,A0016,motor,motor_compulsory,2024-11-21,2025-11-21,328426,9351,quarterly,active
P004820,C02228,A0003,motor,motor_compulsory,2023-04-07,2024-04-06,1265364,31834,quarterly,active
P004821,C02093,A0038,property,property_flood,2026-04-24,2027-04-24,16275454,172154,annual,active
P004822,C00118,A0050,motor,motor_voluntary,2025-05-21,2026-05-21,2385386,102145,annual,lapsed
P004823,C01540,A0029,motor,motor_voluntary,2026-04-23,2027-04-23,1161908,46230,quarterly,active
P004824,C01685,A0049,property,property_fire,2023-03-23,2024-03-22,9459632,43820,quarterly,active
P004825,C00034,A0047,motor,motor_compulsory,2024-03-18,2025-03-18,1026592,41532,quarterly,active
P004826,C02030,A0033,motor,motor_compulsory,2023-06-12,2024-06-11,1170175,32242,monthly,active
P004827,C00703,A0024,motor,motor_compulsory,2024-03-17,2025-03-17,459299,13935,annual,active
P004828,C02343,A0012,motor,motor_compulsory,2023-01-14,2024-01-14,651103,18628,monthly,active
P004829,C01593,A0050,motor,motor_voluntary,2023-03-23,2024-03-22,610057,26380,annual,lapsed
P004830,C02041,A0005,motor,motor_compulsory,2024-07-26,2025-07-26,1793504,39395,quarterly,active
P004831,C00532,A0027,motor,motor_compulsory,2023-02-15,2024-02-15,2098227,89988,monthly,active
P004832,C02799,A0041,property,property_allrisk,2024-02-26,2025-02-25,8318713,94725,quarterly,active
P004833,C01602,A0030,motor,motor_compulsory,2024-11-17,2025-11-17,1613488,73289,monthly,active
P004834,C01136,A0021,motor,motor_voluntary,2023-11-24,2024-11-23,1118213,53257,annual,active
P004835,C01223,A0017,motor,motor_compulsory,2026-03-29,2027-03-29,1352270,46619,annual,lapsed
P004836,C01970,A0048,property,property_flood,2025-04-21,2026-04-21,12679725,45608,quarterly,active
P004837,C02426,A0027,property,property_flood,2024-03-25,2025-03-25,2954356,22451,monthly,active
P004838,C01006,A0010,property,property_fire,2023-04-02,2024-04-01,8578866,79027,quarterly,active
P004839,C02922,A0046,property,property_fire,2025-09-29,2026-09-29,5325037,29042,monthly,cancelled
P004840,C00289,A0008,motor,motor_voluntary,2025-07-02,2026-07-02,1642561,61103,quarterly,active
P004841,C01294,A0040,motor,motor_compulsory,2023-09-02,2024-09-01,2052028,69710,monthly,active
P004842,C00456,A0006,motor,motor_compulsory,2025-08-09,2026-08-09,796965,31496,annual,active
P004843,C02917,A0044,property,property_fire,2024-04-17,2025-04-17,19991896,89616,quarterly,active
P004844,C00921,A0022,motor,motor_voluntary,2023-04-04,2024-04-03,2019067,79215,annual,lapsed
P004845,C02086,A0021,motor,motor_compulsory,2024-03-10,2025-03-10,1383180,53978,annual,active
P004846,C00734,A0033,motor,motor_voluntary,2025-01-12,2026-01-12,1456380,55822,quarterly,lapsed
P004847,C02296,A0034,motor,motor_compulsory,2023-06-18,2024-06-17,1621986,53532,monthly,active
P004848,C00819,A0048,motor,motor_compulsory,2023-09-24,2024-09-23,1091440,46549,monthly,active
P004849,C02461,A0041,motor,motor_voluntary,2024-09-12,2025-09-12,926450,45312,quarterly,active
P004850,C02500,A0038,motor,motor_voluntary,2023-04-24,2024-04-23,811687,16815,monthly,active
P004851,C02887,A0018,motor,motor_voluntary,2025-11-04,2026-11-04,590369,17398,annual,lapsed
P004852,C02092,A0029,motor,motor_voluntary,2022-11-17,2023-11-17,2017044,45138,monthly,active
P004853,C00624,A0005,motor,motor_voluntary,2024-08-08,2025-08-08,1779870,44024,annual,active
P004854,C00628,A0040,motor,motor_voluntary,2022-08-13,2023-08-13,834916,25533,monthly,active
P004855,C02611,A0027,property,property_fire,2023-03-01,2024-02-29,15221786,103019,quarterly,lapsed
P004856,C01535,A0046,motor,motor_voluntary,2024-04-24,2025-04-24,2047097,100588,quarterly,active
P004857,C01404,A0050,motor,motor_compulsory,2025-12-18,2026-12-18,1179964,55759,annual,active
P004858,C02771,A0045,motor,motor_compulsory,2023-07-30,2024-07-29,1063478,35911,annual,active
P004859,C02054,A0036,motor,motor_compulsory,2025-08-25,2026-08-25,648366,26351,quarterly,active
P004860,C01759,A0009,property,property_flood,2026-04-22,2027-04-22,3966810,24732,monthly,active
P004861,C01492,A0031,motor,motor_compulsory,2025-10-28,2026-10-28,2374106,66521,monthly,active
P004862,C01059,A0032,motor,motor_compulsory,2023-01-20,2024-01-20,941661,40347,annual,lapsed
P004863,C02424,A0003,property,property_flood,2024-11-03,2025-11-03,10777639,36655,monthly,active
P004864,C01240,A0028,motor,motor_compulsory,2025-05-03,2026-05-03,217339,10141,monthly,lapsed
P004865,C01929,A0033,motor,motor_voluntary,2025-07-30,2026-07-30,794456,34724,monthly,active
P004866,C01933,A0001,motor,motor_compulsory,2023-08-15,2024-08-14,778268,36609,monthly,lapsed
P004867,C00643,A0040,property,property_allrisk,2025-04-13,2026-04-13,1604102,15605,monthly,active
P004868,C00951,A0019,motor,motor_voluntary,2023-04-17,2024-04-16,1180701,37347,monthly,cancelled
P004869,C02051,A0026,property,property_allrisk,2022-05-31,2023-05-31,18093979,187684,monthly,active
P004870,C02226,A0022,property,property_fire,2023-02-05,2024-02-05,3720044,29607,monthly,active
P004871,C01155,A0029,motor,motor_voluntary,2023-03-15,2024-03-14,1004713,42400,annual,active
P004872,C00511,A0039,property,property_flood,2024-08-31,2025-08-31,18765890,208515,annual,active
P004873,C00533,A0036,motor,motor_voluntary,2023-09-04,2024-09-03,1108337,29260,annual,active
P004874,C00834,A0034,motor,motor_voluntary,2025-07-25,2026-07-25,967932,39790,quarterly,active
P004875,C01218,A0032,motor,motor_compulsory,2023-02-25,2024-02-25,1397951,61752,quarterly,active
P004876,C00167,A0031,motor,motor_voluntary,2024-02-17,2025-02-16,1437150,71002,monthly,lapsed
P004877,C01925,A0007,property,property_fire,2022-04-18,2023-04-18,11045240,91176,quarterly,active
P004878,C02820,A0025,property,property_allrisk,2025-10-12,2026-10-12,18254069,147578,monthly,active
P004879,C01909,A0014,motor,motor_compulsory,2024-06-01,2025-06-01,1474301,44605,quarterly,active
P004880,C01951,A0047,motor,motor_compulsory,2022-10-08,2023-10-08,1648229,42909,monthly,active
P004881,C02610,A0016,motor,motor_voluntary,2024-10-06,2025-10-06,1784058,84270,quarterly,active
P004882,C02093,A0024,motor,motor_voluntary,2023-10-22,2024-10-21,452207,16909,monthly,active
P004883,C02359,A0023,property,property_flood,2025-09-19,2026-09-19,2714839,11428,monthly,active
P004884,C02024,A0018,motor,motor_compulsory,2022-07-30,2023-07-30,292572,14092,annual,cancelled
P004885,C00518,A0017,motor,motor_compulsory,2024-03-31,2025-03-31,746318,24519,quarterly,active
P004886,C02495,A0019,motor,motor_compulsory,2022-11-04,2023-11-04,1221961,28533,monthly,active
P004887,C00249,A0016,motor,motor_compulsory,2024-07-13,2025-07-13,633720,19013,quarterly,active
P004888,C00239,A0050,motor,motor_voluntary,2023-11-04,2024-11-03,2134838,105319,annual,active
P004889,C01979,A0048,motor,motor_voluntary,2023-11-02,2024-11-01,1723928,47130,quarterly,active
P004890,C02788,A0047,motor,motor_compulsory,2025-01-14,2026-01-14,2185746,81579,monthly,active
P004891,C01000,A0045,motor,motor_compulsory,2023-05-12,2024-05-11,1552117,75020,annual,active
P004892,C00007,A0003,motor,motor_voluntary,2025-03-01,2026-03-01,2379128,85735,annual,lapsed
P004893,C02910,A0032,motor,motor_voluntary,2023-10-09,2024-10-08,2499293,81110,annual,active
P004894,C00213,A0044,motor,motor_voluntary,2024-01-19,2025-01-18,2472869,90024,quarterly,active
P004895,C01297,A0036,motor,motor_compulsory,2025-04-13,2026-04-13,2185431,98048,quarterly,active
P004896,C01671,A0019,motor,motor_voluntary,2024-02-23,2025-02-22,227630,4805,quarterly,active
P004897,C02569,A0020,motor,motor_compulsory,2024-03-09,2025-03-09,1995915,69145,annual,active
P004898,C02093,A0044,motor,motor_voluntary,2023-12-30,2024-12-29,961563,43960,monthly,active
P004899,C02574,A0011,motor,motor_compulsory,2022-03-18,2023-03-18,844538,38003,monthly,active
P004900,C02644,A0042,property,property_allrisk,2025-06-23,2026-06-23,18656045,70263,monthly,active
P004901,C00072,A0021,motor,motor_voluntary,2025-04-30,2026-04-30,1979310,53486,annual,active
P004902,C00439,A0012,motor,motor_compulsory,2022-04-01,2023-04-01,780453,25574,monthly,active
P004903,C00314,A0041,property,property_allrisk,2026-02-23,2027-02-23,8128725,62788,monthly,lapsed
P004904,C00390,A0004,motor,motor_voluntary,2025-04-30,2026-04-30,1306932,50664,monthly,active
P004905,C00142,A0038,motor,motor_compulsory,2023-04-07,2024-04-06,1594959,40438,annual,active
P004906,C00506,A0006,motor,motor_compulsory,2023-02-27,2024-02-27,689677,20446,annual,active
P004907,C01408,A0004,motor,motor_compulsory,2024-04-26,2025-04-26,297516,11878,monthly,active
P004908,C01915,A0003,motor,motor_voluntary,2023-06-18,2024-06-17,2312512,77858,monthly,active
P004909,C02479,A0016,motor,motor_compulsory,2025-06-17,2026-06-17,1232991,45289,quarterly,active
P004910,C02885,A0035,property,property_fire,2022-05-06,2023-05-06,4128841,13557,annual,active
P004911,C00932,A0019,property,property_fire,2023-08-03,2024-08-02,17603329,103200,annual,active
P004912,C01709,A0048,property,property_allrisk,2025-08-15,2026-08-15,3195225,33067,monthly,active
P004913,C02706,A0047,motor,motor_compulsory,2024-04-15,2025-04-15,434723,13310,quarterly,lapsed
P004914,C02649,A0025,motor,motor_voluntary,2024-01-19,2025-01-18,493704,23111,quarterly,active
P004915,C02234,A0024,property,property_flood,2024-11-08,2025-11-08,13384912,103693,quarterly,active
P004916,C01746,A0028,motor,motor_voluntary,2025-06-25,2026-06-25,2175087,107563,monthly,active
P004917,C00136,A0016,property,property_allrisk,2022-02-04,2023-02-04,3393032,11960,monthly,active
P004918,C02551,A0030,motor,motor_compulsory,2023-05-28,2024-05-27,1181568,43546,annual,active
P004919,C02133,A0021,motor,motor_compulsory,2025-05-28,2026-05-28,1811171,84579,monthly,active
P004920,C01226,A0020,motor,motor_compulsory,2023-06-22,2024-06-21,1572657,46299,monthly,active
P004921,C00888,A0039,property,property_allrisk,2023-12-11,2024-12-10,10418987,69770,quarterly,active
P004922,C02642,A0020,motor,motor_voluntary,2023-12-19,2024-12-18,1157322,41695,monthly,lapsed
P004923,C02778,A0030,motor,motor_compulsory,2023-11-23,2024-11-22,956156,35583,monthly,active
P004924,C00478,A0016,motor,motor_compulsory,2022-03-24,2023-03-24,692320,32899,annual,active
P004925,C01890,A0043,motor,motor_compulsory,2026-01-12,2027-01-12,483112,21268,annual,active
P004926,C01934,A0010,motor,motor_voluntary,2023-04-28,2024-04-27,1212788,26381,quarterly,active
P004927,C02595,A0022,motor,motor_voluntary,2023-01-11,2024-01-11,417301,15933,monthly,lapsed
P004928,C02323,A0002,motor,motor_compulsory,2022-01-02,2023-01-02,1912549,78689,monthly,active
P004929,C01865,A0013,property,property_flood,2025-11-01,2026-11-01,13402793,128763,quarterly,active
P004930,C00711,A0018,motor,motor_compulsory,2022-04-28,2023-04-28,307188,10216,monthly,active
P004931,C01804,A0049,motor,motor_voluntary,2023-05-26,2024-05-25,2279609,76215,monthly,active
P004932,C02421,A0011,motor,motor_voluntary,2024-02-03,2025-02-02,1578434,74216,quarterly,active
P004933,C01301,A0003,motor,motor_compulsory,2024-06-13,2025-06-13,1383714,46275,monthly,active
P004934,C00493,A0023,motor,motor_voluntary,2024-08-24,2025-08-24,2086610,102467,quarterly,lapsed
P004935,C00908,A0033,motor,motor_voluntary,2022-09-20,2023-09-20,2185676,50210,monthly,active
P004936,C01306,A0010,motor,motor_voluntary,2024-03-18,2025-03-18,431624,9692,quarterly,lapsed
P004937,C02918,A0032,property,property_fire,2025-05-21,2026-05-21,2610894,19200,quarterly,active
P004938,C01787,A0039,motor,motor_voluntary,2022-01-17,2023-01-17,2320470,76571,quarterly,active
P004939,C02699,A0014,motor,motor_compulsory,2023-12-15,2024-12-14,2358819,78899,monthly,active
P004940,C00321,A0015,motor,motor_voluntary,2023-05-21,2024-05-20,661770,13393,quarterly,active
P004941,C02946,A0008,property,property_fire,2024-02-08,2025-02-07,2972384,24727,quarterly,active
P004942,C00983,A0030,property,property_allrisk,2023-06-25,2024-06-24,18015414,212505,quarterly,active
P004943,C00227,A0029,property,property_allrisk,2022-12-30,2023-12-30,3271525,28955,quarterly,active
P004944,C01717,A0018,motor,motor_voluntary,2025-09-07,2026-09-07,689469,30394,monthly,active
P004945,C00750,A0034,property,property_fire,2024-07-13,2025-07-13,10050215,114370,annual,active
P004946,C01789,A0025,motor,motor_compulsory,2025-07-24,2026-07-24,556111,12064,annual,active
P004947,C02208,A0028,motor,motor_compulsory,2024-02-03,2025-02-02,2254565,84444,annual,active
P004948,C01348,A0019,motor,motor_voluntary,2024-02-22,2025-02-21,240015,8167,monthly,active
P004949,C02151,A0039,motor,motor_voluntary,2025-03-17,2026-03-17,713907,17109,quarterly,active
P004950,C02782,A0015,motor,motor_voluntary,2025-06-30,2026-06-30,1299648,48298,quarterly,cancelled
P004951,C02924,A0040,property,property_allrisk,2022-08-16,2023-08-16,16913391,148709,annual,active
P004952,C02018,A0007,property,property_fire,2023-06-12,2024-06-11,9760020,61216,annual,lapsed
P004953,C01065,A0027,property,property_allrisk,2022-01-10,2023-01-10,12261017,51619,quarterly,active
P004954,C00753,A0041,property,property_allrisk,2025-01-19,2026-01-19,12990335,139388,annual,active
P004955,C01849,A0013,property,property_flood,2024-03-16,2025-03-16,3814387,33569,quarterly,active
P004956,C01227,A0039,motor,motor_compulsory,2023-11-23,2024-11-22,2279205,112322,annual,active
P004957,C02741,A0009,property,property_allrisk,2022-12-27,2023-12-27,15515208,135903,monthly,active
P004958,C02421,A0045,motor,motor_voluntary,2025-02-14,2026-02-14,548202,15035,monthly,active
P004959,C00346,A0050,motor,motor_voluntary,2022-01-17,2023-01-17,2092452,69031,annual,active
P004960,C02418,A0019,motor,motor_compulsory,2023-02-27,2024-02-27,316235,14042,annual,active
P004961,C02009,A0013,motor,motor_voluntary,2025-05-23,2026-05-23,2274415,83734,monthly,active
P004962,C01498,A0018,property,property_allrisk,2026-03-18,2027-03-18,16151480,65073,annual,cancelled
P004963,C00174,A0017,property,property_allrisk,2023-11-19,2024-11-18,19121464,100911,monthly,active
P004964,C02400,A0038,property,property_fire,2022-04-03,2023-04-03,19235331,73766,quarterly,active
P004965,C02020,A0003,motor,motor_voluntary,2024-03-12,2025-03-12,989191,37071,monthly,active
P004966,C00473,A0011,motor,motor_compulsory,2024-07-09,2025-07-09,1551444,74760,monthly,active
P004967,C02297,A0012,motor,motor_voluntary,2023-03-29,2024-03-28,569888,17943,quarterly,active
P004968,C02556,A0037,motor,motor_compulsory,2025-09-13,2026-09-13,2036493,64663,annual,active
P004969,C02057,A0034,motor,motor_voluntary,2024-11-28,2025-11-28,2215027,90899,quarterly,active
P004970,C00473,A0005,property,property_flood,2024-07-18,2025-07-18,11396158,86777,annual,active
P004971,C01731,A0039,motor,motor_voluntary,2023-04-04,2024-04-03,1330815,42640,monthly,active
P004972,C02041,A0001,motor,motor_compulsory,2023-12-09,2024-12-08,2256929,61289,annual,active
P004973,C01257,A0003,motor,motor_voluntary,2022-03-08,2023-03-08,1760704,37148,quarterly,active
P004974,C00699,A0020,motor,motor_compulsory,2023-02-11,2024-02-11,2327975,114523,monthly,active
P004975,C01334,A0029,motor,motor_voluntary,2023-08-30,2024-08-29,502704,16905,annual,active
P004976,C01478,A0016,motor,motor_voluntary,2024-05-09,2025-05-09,834622,40655,monthly,active
P004977,C02402,A0011,property,property_flood,2023-10-04,2024-10-03,17605933,147489,annual,active
P004978,C02267,A0032,motor,motor_voluntary,2023-09-11,2024-09-10,1210008,42430,quarterly,active
P004979,C02198,A0047,property,property_fire,2022-05-27,2023-05-27,2857297,28701,annual,active
P004980,C00873,A0021,motor,motor_voluntary,2024-01-15,2025-01-14,1138204,45317,quarterly,active
P004981,C00567,A0011,motor,motor_voluntary,2023-05-08,2024-05-07,1371223,38672,quarterly,active
P004982,C00967,A0011,motor,motor_compulsory,2024-05-21,2025-05-21,825938,28945,annual,active
P004983,C02665,A0023,motor,motor_voluntary,2025-07-01,2026-07-01,955915,23022,annual,active
P004984,C02849,A0006,motor,motor_compulsory,2024-04-12,2025-04-12,500377,22314,annual,active
P004985,C02456,A0028,property,property_fire,2024-04-11,2025-04-11,5810260,32542,monthly,lapsed
P004986,C00128,A0049,motor,motor_compulsory,2025-11-16,2026-11-16,1753998,43549,annual,active
